currency,brand,country,reference,year,product_url,image_url,price,collection,name,availability,currency_code,price_USD,price_GBP,price_EUR,price_JPY
$,PANERAI,USA,PAM01688,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01688-luminor-perpetual-calendar-goldtech.html,https://www.panerai.com/content/dam/rcq/pan/jn/Ma/k1/Ej/TF/Od/9e/BI/Oo/Jx/ww/jnMak1EjTFOd9eBIOoJxww.png,45900,Luminor,Luminor Perpetual Calendar Goldtech™,Out of Stock,USD,45900.0,36444.6,44192.52,6911185.95
$,PANERAI,USA,PAM00670,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00670-luminor-equation-of-time-gmt-titanio.html,https://www.panerai.com/content/dam/rcq/pan/14/08/20/0/1408200.png,24000,Luminor,Luminor Equation of Time GMT Titanio,Available,USD,24000.0,19056.0,23107.2,3613692.0000000005
$,PANERAI,USA,PAM01060,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01060-luminor-tourbillon-gmt.html,https://www.panerai.com/content/dam/rcq/pan/21/64/94/7/2164947.png,163700,Luminor,Luminor Tourbillon GMT,Out of Stock,USD,163700.0,129977.8,157610.36,24648390.85
$,PANERAI,USA,PAM00920,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00920-luminor-tourbillon-moon-phases-equation-of-time-gmt--la.html,https://www.panerai.com/content/dam/rcq/pan/16/49/88/2/1649882.png,233800,Luminor,Luminor Tourbillon Moon Phases Equation of Time GMT - L’Astronomo,Out of Stock,USD,233800.0,185637.2,225102.63999999998,35203382.900000006
$,PANERAI,USA,PAM01565,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01565-submersible-luna-rossa.html,https://www.panerai.com/content/dam/rcq/pan/eF/U8/Cs/i-/Rm/iU/J8/g-/RV/zu/FQ/eFU8Csi-RmiUJ8g-RVzuFQ.png,11300,Submersible,Submersible Luna Rossa,Available,USD,11300.0,8972.2,10879.64,1701446.6500000001
$,PANERAI,USA,PAM01579,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01579-submersible-luna-rossa.html,https://www.panerai.com/content/dam/rcq/pan/s3/TK/qr/fW/Qd/S3/Ae/7p/RH/lM/0A/s3TKqrfWQdS3Ae7pRHlM0A.png,11000,Submersible,Submersible Luna Rossa,Available,USD,11000.0,8734.0,10590.8,1656275.5
$,PANERAI,USA,PAM01507,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01507-submersible-gmt-luna-rossa-titanio.html,https://www.panerai.com/content/dam/rcq/pan/ix/02/wr/hb/T0/Kj/JT/tX/DQ/H-/VQ/ix02wrhbT0KjJTtXDQH-VQ.png,12300,Submersible,Submersible GMT Luna Rossa Titanio,Available,USD,12300.0,9766.2,11842.44,1852017.1500000001
$,PANERAI,USA,PAM01563,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01563-submersible-luna-rossa-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/nL/cF/Gj/Cp/SW/WO/2g/bX/qa/wF/qw/nLcFGjCpSWWO2gbXqawFqw.png,18100,Submersible,Submersible Luna Rossa Carbotech™,Out of Stock,USD,18100.0,14371.400000000001,17426.68,2725326.0500000003
$,PANERAI,USA,PAM01543,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01543-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,https://www.panerai.com/content/dam/rcq/pan/8W/58/Pm/8p/Sm/Cb/bP/rt/oR/9j/Yg/8W58Pm8pSmCbbPrtoR9jYg.png,16600,Submersible,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Available,USD,16600.0,13180.400000000001,15982.48,2499470.3000000003
$,PANERAI,USA,PAM01466,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01466-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,https://www.panerai.com/content/dam/rcq/pan/pv/nm/Af/Bx/RC/Ca/gf/sN/AQ/o3/LQ/pvnmAfBxRCCagfsNAQo3LQ.png,16600,Submersible,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Available,USD,16600.0,13180.400000000001,15982.48,2499470.3000000003
$,PANERAI,USA,PAM01405,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01405-submersible-tourbillon-gmt-luna-rossa-experience-editio.html,https://www.panerai.com/content/dam/rcq/pan/2T/Pz/VE/A5/TJ/qP/hT/oB/Nh/bG/_Q/2TPzVEA5TJqPhToBNhbG_Q.png,168900,Submersible,Submersible Tourbillon GMT Luna Rossa Experience Edition,Out of Stock,USD,168900.0,134106.6,162616.91999999998,25431357.450000003
$,PANERAI,USA,PAM01513,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01513-submersible-quarantaquattro-gmt-navy-seals-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/1F/JD/5j/NG/RS/We/7S/rS/w1/bk/fQ/1FJD5jNGRSWe7SrSw1bkfQ.png,19700,Submersible,Submersible QuarantaQuattro GMT Navy SEALs Carbotech™,Available,USD,19700.0,15641.800000000001,18967.16,2966238.85
$,PANERAI,USA,PAM01590,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01590-submersible.html,https://www.panerai.com/content/dam/rcq/pan/bk/Dr/Si/Cl/xk/ii/tB/IY/OU/Os/HQ/bkDrSiClxkiitBIYOUOsHQ.png,9500,Submersible,Submersible,Available,USD,9500.0,7543.0,9146.6,1430419.75
$,PANERAI,USA,PAM02973,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02973-submersible.html,https://www.panerai.com/content/dam/rcq/pan/19/18/47/7/1918477.png,9500,Submersible,Submersible,Available,USD,9500.0,7543.0,9146.6,1430419.75
$,PANERAI,USA,PAM02683,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02683-submersible.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/0/1818650.png,10500,Submersible,Submersible,Out of Stock,USD,10500.0,8337.0,10109.4,1580990.25
$,PANERAI,USA,PAM02068,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02068-submersible.html,https://www.panerai.com/content/dam/rcq/pan/21/69/21/8/2169218.png,11700,Submersible,Submersible,Available,USD,11700.0,9289.800000000001,11264.76,1761674.85
$,PANERAI,USA,PAM01595,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01595-submersible-quarantaquattro.html,https://www.panerai.com/content/dam/rcq/pan/23/07/80/2/2307802.png,9900,Submersible,Submersible QuarantaQuattro,Available,USD,9900.0,7860.6,9531.72,1490647.9500000002
$,PANERAI,USA,PAM01596,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01596-submersible-quarantaquattro.html,https://www.panerai.com/content/dam/rcq/pan/23/07/82/3/2307823.png,9900,Submersible,Submersible QuarantaQuattro,Available,USD,9900.0,7860.6,9531.72,1490647.9500000002
$,PANERAI,USA,PAM01518,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01518-submersible-quarantaquattro-navy-seals.html,https://www.panerai.com/content/dam/rcq/pan/4A/98/Kb/Z2/S6/uD/jB/JL/VC/Ts/bg/4A98KbZ2S6uDjBJLVCTsbg.png,10200,Submersible,Submersible QuarantaQuattro Navy SEALs,Available,USD,10200.0,8098.8,9820.56,1535819.1
$,PANERAI,USA,PAM01323,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01323-submersible-gmt-navy-seals.html,https://www.panerai.com/content/dam/rcq/pan/wU/AA/78/ij/zU/6D/hw/sJ/dj/NG/Uw/wUAA78ijzU6DhwsJdjNGUw.png,11100,Submersible,Submersible GMT Navy SEALs,Out of Stock,USD,11100.0,8813.4,10687.08,1671332.55
$,PANERAI,USA,PAM01676,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01676-submersible-quarantaquattro-mike-horn.html,https://www.panerai.com/content/dam/rcq/pan/A3/KM/Bt/Wu/Si/ml/4e/Tl/Z5/Aj/cA/A3KMBtWuSiml4eTlZ5AjcA.png,11900,Submersible,Submersible QuarantaQuattro Mike Horn   ,Available,USD,11900.0,9448.6,11457.32,1791788.9500000002
$,PANERAI,USA,PAM01681,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01681-submersible-quarantaquattro-luna-rossa.html,https://www.panerai.com/content/dam/rcq/pan/gR/PC/qL/Hg/Sf/W6/3V/0x/ZW/AN/wA/gRPCqLHgSfW63V0xZWANwA.png,12100,Submersible,Submersible QuarantaQuattro Luna Rossa,Out of Stock,USD,12100.0,9607.4,11649.88,1821903.05
$,PANERAI,USA,PAM01288,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01288-submersible-quarantaquattro-grigio-roccia.html,https://www.panerai.com/content/dam/rcq/pan/23/07/86/6/2307866.png,11600,Submersible,Submersible QuarantaQuattro Grigio Roccia,Available,USD,11600.0,9210.4,11168.48,1746617.8
$,PANERAI,USA,PAM01289,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01289-submersible-quarantaquattro-blu-profondo.html,https://www.panerai.com/content/dam/rcq/pan/23/07/84/8/2307848.png,11600,Submersible,Submersible QuarantaQuattro Blu Profondo,Available,USD,11600.0,9210.4,11168.48,1746617.8
$,PANERAI,USA,PAM01287,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01287-submersible-quarantaquattro-verde-smeraldo.html,https://www.panerai.com/content/dam/rcq/pan/23/07/84/0/2307840.png,11600,Submersible,Submersible QuarantaQuattro Verde Smeraldo,Available,USD,11600.0,9210.4,11168.48,1746617.8
$,PANERAI,USA,PAM02231,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02231-submersible-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/23/44/86/9/2344869.png,17600,Submersible,Submersible Carbotech™,Available,USD,17600.0,13974.400000000001,16945.28,2650040.8000000003
$,PANERAI,USA,PAM01074,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01074-submersible-bronzo.html,https://www.panerai.com/content/dam/rcq/pan/21/33/34/4/2133344.png,17700,Submersible,Submersible Bronzo ,Out of Stock,USD,17700.0,14053.800000000001,17041.56,2665097.85
$,PANERAI,USA,PAM01232,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01232-submersible-quarantaquattro-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/23/07/82/6/2307826.png,18600,Submersible,Submersible QuarantaQuattro Carbotech™,Available,USD,18600.0,14768.400000000001,17908.079999999998,2800611.3000000003
$,PANERAI,USA,PAM01241,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01241-submersible-s-brabus-blue-shadow-edition.html,https://www.panerai.com/content/dam/rcq/pan/U2/nF/8D/-f/SB/-t/gx/HO/CO/Dp/dg/U2nF8D-fSB-tgxHOCODpdg.png,45100,Submersible,Submersible S Brabus Blue Shadow Edition,Out of Stock,USD,45100.0,35809.4,43422.28,6790729.550000001
$,PANERAI,USA,PAM01403,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01403-submersible-s-brabus.html,https://www.panerai.com/content/dam/rcq/pan/K3/JK/9I/Io/tU/6I/ZP/Vh/pP/h2/Qw/K3JK9IIotU6IZPVhpPh2Qw.png,45100,Submersible,Submersible S Brabus,Out of Stock,USD,45100.0,35809.4,43422.28,6790729.550000001
$,PANERAI,USA,PAM01283,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01283-submersible-s-brabus-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/yN/Jv/Qn/MQ/R0/Gc/Rj/8T/9-/xV/WQ/yNJvQnMQR0GcRj8T9-xVWQ.png,45100,Submersible,Submersible S Brabus Carbotech™,Out of Stock,USD,45100.0,35809.4,43422.28,6790729.550000001
$,PANERAI,USA,PAM02305,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02305-submersible-titanio.html,https://www.panerai.com/content/dam/rcq/pan/14/62/63/2/1462632.png,10700,Submersible,Submersible Titanio,Available,USD,10700.0,8495.800000000001,10301.96,1611104.35
$,PANERAI,USA,PAM02692,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02692-submersible-bmg-tech.html,https://www.panerai.com/content/dam/rcq/pan/14/62/62/8/1462628.png,14800,Submersible,Submersible BMG-TECH™,Available,USD,14800.0,11751.2,14249.44,2228443.4000000004
$,PANERAI,USA,PAM01669,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01669-submersible-navy-seals-titanio.html,https://www.panerai.com/content/dam/rcq/pan/E3/pO/EU/Hi/TV/So/QV/Y3/2p/45/cg/E3pOEUHiTVSoQVY32p45cg.png,13700,Submersible,Submersible Navy SEALs Titanio,Available,USD,13700.0,10877.800000000001,13190.36,2062815.85
$,PANERAI,USA,PAM02616,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02616-submersible-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/B7/vA/ev/hg/Q5/eK/ol/qo/pT/yI/Jg/B7vAevhgQ5eKolqopTyIJg.png,18900,Submersible,Submersible Carbotech™,Out of Stock,USD,18900.0,15006.6,18196.92,2845782.45
$,PANERAI,USA,PAM02979,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02979-submersible-marina-militare-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/5/1818655.png,20200,Submersible,Submersible Marina Militare Carbotech™,Available,USD,20200.0,16038.800000000001,19448.56,3041524.1
$,PANERAI,USA,PAM00968,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam00968-submersible-bronzo.html,https://www.panerai.com/content/dam/rcq/pan/18/95/60/5/1895605.png,18600,Submersible,Submersible Bronzo,Out of Stock,USD,18600.0,14768.400000000001,17908.079999999998,2800611.3000000003
$,PANERAI,USA,PAM01670,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01670-submersible-gmt-titanio-mike-horn-experience-edition.html,https://www.panerai.com/content/dam/rcq/pan/Vq/s9/8n/Uk/TY/60/z4/Gh/2e/cj/dg/Vqs98nUkTY60z4Gh2ecjdg.png,82300,Submersible,Submersible GMT Titanio Mike Horn Experience Edition,Out of Stock,USD,82300.0,65346.200000000004,79238.44,12391952.15
$,PANERAI,USA,PAM01800,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01800-submersible-elux-lab-id.html,https://www.panerai.com/content/dam/rcq/pan/lj/Vl/-U/GM/Qb/2I/v0/VH/xR/2w/Uw/ljVl-UGMQb2Iv0VHxR2wUw.png,93600,Submersible,Submersible Elux LAB-ID,Out of Stock,USD,93600.0,74318.40000000001,90118.08,14093398.8
$,PANERAI,USA,PAM02239,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02239-submersible-forze-speciali.html,https://www.panerai.com/content/dam/rcq/pan/23/07/81/3/2307813.png,30400,Submersible,Submersible Forze Speciali,Out of Stock,USD,30400.0,24137.600000000002,29269.12,4577343.2
$,PANERAI,USA,PAM01521,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01521-submersible-chrono-navy-seals-titanio.html,https://www.panerai.com/content/dam/rcq/pan/bW/sU/D8/w3/RT/qG/Ao/PD/im/wu/aw/bWsUD8w3RTqGAoPDimwuaw.png,34200,Submersible,Submersible Chrono Navy SEALs Titanio,Out of Stock,USD,34200.0,27154.800000000003,32927.76,5149511.100000001
$,PANERAI,USA,PAM02164,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02164-submersible-goldtech.html,https://www.panerai.com/content/dam/rcq/pan/21/34/44/9/2134449.png,29900,Submersible,Submersible Goldtech™,Available,USD,29900.0,23740.600000000002,28787.72,4502057.95
$,PANERAI,USA,PAM02070,2025,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02070-submersible-quarantaquattro-goldtech-orocarbo.html,https://www.panerai.com/content/dam/rcq/pan/20/81/27/2/2081272.png,33300,Submersible,Submersible QuarantaQuattro Goldtech™ OroCarbo,Available,USD,33300.0,26440.2,32061.239999999998,5013997.65
$,PANERAI,USA,PAM01378,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01378-luminor-due-luna-rossa.html,https://www.panerai.com/content/dam/rcq/pan/zl/wP/6F/po/ik/mE/rT/Xk/rs/p-/kg/zlwP6FpoikmErTXkrsp-kg.png,7400,Luminor Due,Luminor Due Luna Rossa,Available,USD,7400.0,5875.6,7124.72,1114221.7000000002
$,PANERAI,USA,PAM01248,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01248-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/22/30/73/6/2230736.png,6900,Luminor Due,Luminor Due,Available,USD,6900.0,5478.6,6643.32,1038936.4500000001
$,PANERAI,USA,PAM01273,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01273-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/22/22/22/7/2222227.png,6900,Luminor Due,Luminor Due,Available,USD,6900.0,5478.6,6643.32,1038936.4500000001
$,PANERAI,USA,PAM01552,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01552-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/HJ/_a/lw/8B/RA/Sx/Y8/q6/g2/WJ/Ug/HJ_alw8BRASxY8q6g2WJUg.png,6900,Luminor Due,Luminor Due,Available,USD,6900.0,5478.6,6643.32,1038936.4500000001
$,PANERAI,USA,PAM01425,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01425-luminor-due-prada-re-nylon.html,https://www.panerai.com/content/dam/rcq/pan/q0/6u/Ps/D3/o0/uv/1O/wW/UO/GP/Yw/q06uPsD3o0uv1OwWUOGPYw.png,6900,Luminor Due,Luminor Due,Out of Stock,USD,6900.0,5478.6,6643.32,1038936.4500000001
$,PANERAI,USA,PAM01426,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01426-luminor-due-prada-re-nylon.html,https://www.panerai.com/content/dam/rcq/pan/ys/8B/gl/qv/ZE/-A/GE/12/LW/UK/3Q/ys8BglqvZE-AGE12LWUK3Q.png,6900,Luminor Due,Luminor Due,Out of Stock,USD,6900.0,5478.6,6643.32,1038936.4500000001
$,PANERAI,USA,PAM01123,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01123-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/21/64/94/5/2164945.png,7700,Luminor Due,Luminor Due,Available,USD,7700.0,6113.8,7413.5599999999995,1159392.85
$,PANERAI,USA,PAM01508,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01508-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/6c/CY/ZU/EL/QB/6f/8q/ZA/D8/Xo/Wg/6cCYZUELQB6f8qZAD8XoWg.png,7900,Luminor Due,Luminor Due,Available,USD,7900.0,6272.6,7606.12,1189506.9500000002
$,PANERAI,USA,PAM01311,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01311-luminor-due-pastello.html,https://www.panerai.com/content/dam/rcq/pan/f0/Kg/cQ/0c/wE/K2/EH/T5/Cr/7Q/tg/f0KgcQ0cwEK2EHT5Cr7Qtg.png,7900,Luminor Due,Luminor Due Pastello,Available,USD,7900.0,6272.6,7606.12,1189506.9500000002
$,PANERAI,USA,PAM01309,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01309-luminor-due-pastello.html,https://www.panerai.com/content/dam/rcq/pan/lD/Ui/oS/Um/JE/C-/Qy/g8/4K/Q5/3A/lDUioSUmJEC-Qyg84KQ53A.png,7900,Luminor Due,Luminor Due Pastello,Available,USD,7900.0,6272.6,7606.12,1189506.9500000002
$,PANERAI,USA,PAM01319,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01319-luminor-due-pastello.html,https://www.panerai.com/content/dam/rcq/pan/oc/uL/hW/hT/B0/KQ/Ru/GP/Zy/JT/tA/ocuLhWhTB0KQRuGPZyJTtA.png,7900,Luminor Due,Luminor Due Pastello,Out of Stock,USD,7900.0,6272.6,7606.12,1189506.9500000002
$,PANERAI,USA,PAM01557,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01557-luminor-due-luna.html,https://www.panerai.com/content/dam/rcq/pan/Fl/dN/c2/oV/oU/yF/rG/rC/z5/93/Vw/FldNc2oVoUyFrGrCz593Vw.png,9600,Luminor Due,Luminor Due Luna,Available,USD,9600.0,7622.400000000001,9242.88,1445476.8
$,PANERAI,USA,PAM01179,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01179-luminor-due-luna.html,https://www.panerai.com/content/dam/rcq/pan/U3/zr/M7/Gh/9U/G9/XR/os/H2/bH/KQ/U3zrM7Gh9UG9XRosH2bHKQ.png,9600,Luminor Due,Luminor Due Luna,Available,USD,9600.0,7622.400000000001,9242.88,1445476.8
$,PANERAI,USA,PAM01301,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01301-luminor-due-luna.html,https://www.panerai.com/content/dam/rcq/pan/yO/9E/55/qM/dU/Sl/Ul/is/S7/bp/sA/yO9E55qMdUSlUlisS7bpsA.png,10400,Luminor Due,Luminor Due Luna,Available,USD,10400.0,8257.6,10013.119999999999,1565933.2000000002
$,PANERAI,USA,PAM01381,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01381-luminor-due-luna-rossa.html,https://www.panerai.com/content/dam/rcq/pan/ZZ/5p/ql/Ii/GU/m5/Th/ET/a1/lS/uw/ZZ5pqlIiGUm5ThETa1lSuw.png,7800,Luminor Due,Luminor Due Luna Rossa,Available,USD,7800.0,6193.200000000001,7509.84,1174449.9000000001
$,PANERAI,USA,PAM01388,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01388-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/KX/C8/SR/J0/CE/Ob/Dt/N5/Fl/Pi/BA/KXC8SRJ0CEObDtN5FlPiBA.png,7300,Luminor Due,Luminor Due,Available,USD,7300.0,5796.200000000001,7028.44,1099164.6500000001
$,PANERAI,USA,PAM01250,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01250-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/22/22/24/6/2222246.png,7300,Luminor Due,Luminor Due,Available,USD,7300.0,5796.200000000001,7028.44,1099164.6500000001
$,PANERAI,USA,PAM01428,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01428-luminor-due-prada-re-nylon.html,https://www.panerai.com/content/dam/rcq/pan/ZB/6j/jj/Od/zE/ab/e0/St/3g/TI/Iw/ZB6jjjOdzEabe0St3gTIIw.png,7300,Luminor Due,Luminor Due Prada Re-Nylon,Available,USD,7300.0,5796.200000000001,7028.44,1099164.6500000001
$,PANERAI,USA,PAM01429,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01429-luminor-due-prada-re-nylon.html,https://www.panerai.com/content/dam/rcq/pan/R4/6o/jT/oC/pU/C_/Gh/K-/IU/2v/IQ/R46ojToCpUC_GhK-IU2vIQ.png,7300,Luminor Due,Luminor Due Prada Re-Nylon,Available,USD,7300.0,5796.200000000001,7028.44,1099164.6500000001
$,PANERAI,USA,PAM01424,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01424-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/pK/6-/0b/sJ/kk/av/im/kS/ar/po/9A/pK6-0bsJkkavimkSarpo9A.png,7300,Luminor Due,Luminor Due,Out of Stock,USD,7300.0,5796.200000000001,7028.44,1099164.6500000001
$,PANERAI,USA,PAM01124,2025,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01124-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/21/64/96/3/2164963.png,8100,Luminor Due,Luminor Due,Available,USD,8100.0,6431.400000000001,7798.68,1219621.05
